    413,  0.375434577,  0.706433892
    414,  0.442550957,  0.666444778
    415,  0.505445778,  0.620100439
    416,   0.56351757,  0.567844987
    417,  0.639068961,  0.528319001
    418,  0.665484846,  0.549307883
    419,  0.691424489,  0.569918275
    420,  0.717440963,  0.590589821
    421,  0.743895829,  0.611609578
    422,  0.706712365,  0.707500935
    423,  0.633928001,  0.773392081
    424,  0.555106163,   0.83177948
    425,  0.470973074,   0.88214761
    426,  0.382324755,  0.924028039
    427,  0.290008068,  0.957024217
    428,  0.194907755,   0.98082155
    429, 0.0979311392,  0.995193183
    430,           0., -0.763934314
    431,           0., -0.727465034
    432,           0., -0.693635702
    433,           0., -0.661898792
    434,           0., -0.629059196
    435,           0., -0.595766902
    436,           0., -0.564183712
    437,           0., -0.531048775
    438,  0.342903793,  -0.31216982
    439,  0.316981763, -0.289527655
    440,  0.291674495, -0.267422438
    441,  0.266853243, -0.245741755
    442,  0.242550388, -0.224513873
    443, 0.0462409183, -0.497857183
    444, 0.0920691341, -0.491450161
    445,  0.137120545, -0.480830491
    446,  0.181010947, -0.466084808
    447,   0.22334829, -0.447342753
    448,  0.263771802, -0.424763978
    449,  0.301939964, -0.398537636
    450,  0.337525517, -0.368885517
    451,  0.235608816, -0.185710758
    452,  0.250090927, -0.165694088
    453,  0.262927115, -0.144462198
    454,  0.274010926,  -0.12213929
    455,  0.283235967, -0.098880671
    456,  0.290511042, -0.0748554245
    457,  0.295762658, -0.0502439886
    458,  0.298936903, -0.025233468
    459,  0.497474194, 0.0501939729
    460,  0.489923447, 0.0998749733
    461,  0.477423549,  0.148548812
    462,  0.460101902,  0.195719779
    463,    0.4381423,  0.240896925
    464,  0.411761075,  0.283642054
    465,  0.330057621,           0.
    466,  0.362487018,           0.
    467,  0.395598978,           0.
    468,  0.428942233,           0.
    469,  0.463100314,           0.
    470,  0.403924048,  0.341483861
    471,  0.426542848,  0.359455705
    472,  0.450689375,  0.378641427
    473,  0.476568371,  0.399203658
    474,  0.507029593,   0.42340669
    475,  0.532531977,  0.443669736
    476,  0.558194757,  0.464060187
    477,  0.586697042,  0.486706734
    478,  0.093641147, -0.995606005
    479,   0.18642807, -0.982468605
    480,  0.277543157, -0.960713148
    481,  0.366196781, -0.930537403
    482,  0.451622695, -0.892209053
    483,  0.533078551,  -0.84606576
    484,   0.60986644, -0.792504191
    485,  0.681323588,  -0.73198235
    486,  0.718092144, -0.639886618
    487,  0.689608932, -0.615007281
    488,  0.664458334, -0.593038917
    489,  0.641092598, -0.572629571
    490,  0.617519855, -0.552039504
    491,  0.543851316, -0.586707592
    492,  0.486741453, -0.634887993
    493,  0.425378174, -0.677534819
    494,  0.360303551, -0.714269817
    495,  0.292087436, -0.744771719
    496,  0.221324101, -0.768775403
    497,  0.148637652, -0.786070526
    498, 0.0746516436, -0.796509326
    499,  0.830779612,           0.
    500,   0.86347127,           0.
    501,   0.89665246,           0.
    502,  0.928893745,           0.
    503,  0.963883817,           0.
    504,  0.995171607, 0.0981500372
    505,  0.980739117,   0.19532232
    506,  0.956835091,  0.290631473
    507,  0.923689544,  0.383141756
    508,  0.881634772,  0.471932352
    509,  0.831131577,  0.556075752
    510,  0.663522422,  0.446920574
    511,  0.704361677,  0.379308105
    512,  0.738337457,  0.307989866
    513,  0.765114427,  0.233666152
    514,  0.784430921,  0.157061026
    515,  0.796097875, 0.0789187923
    516,   0.56816715,  -0.50893122
    517,  0.542505085, -0.486516118
    518,    0.5177297, -0.464875489
    519,  0.491777927, -0.442207307
    520,  0.467342019, -0.420863211
    521,  0.441743672, -0.398503751
    522,  0.417558014, -0.377378255
    523,  0.393066883,  -0.35598591
    524,  0.396481574,  -0.30463478
    525,  0.420073271, -0.271179736
    526,  0.440846205, -0.235912308
    527,  0.458664775, -0.199064359
    528,    0.4734101, -0.160881519
    529,  0.484984368, -0.121614859
    530,  0.493306667, -0.0815385357
    531,  0.498323202, -0.040914353
    532,  0.530054927,           0.
    533,  0.562596619,           0.
    534,  0.595075011,           0.
    535,   0.62998426,           0.
    536,  0.661970913,           0.
    537,  0.694094121,           0.
    538,  0.728614032,           0.
    539,  0.762504637,           0.
    540,  0.797369659, -0.0648199469
    541,  0.789494395, -0.129223064
    542,  0.776426911, -0.192772537
    543,  0.758259714, -0.255033791
    544,  0.735109806,  -0.31561622
    545,  0.707126081, -0.374129266
    546,  0.674500883, -0.430172741
    547,  0.637446046, -0.483386517
